batch loss acc
0 1.3897 25.00
10 1.3807 18.75
20 1.3868 25.00
30 1.3717 31.25
40 1.3461 62.50
50 1.3197 50.00
60 1.1792 37.50
70 0.8926 62.50
80 0.5505 81.25
90 0.4494 81.25
100 0.5103 87.50
110 0.2052 93.75
120 0.1575 87.50
130 0.0171 100.00
140 0.0784 93.75
150 0.0134 100.00
160 0.0047 100.00
170 0.0018 100.00
180 0.0014 100.00
190 0.0006 100.00
200 0.0003 100.00
210 0.0006 100.00
220 0.0005 100.00
230 0.0016 100.00
240 0.0008 100.00
250 0.0003 100.00
260 0.0007 100.00
270 0.0004 100.00
280 0.0010 100.00
290 0.0003 100.00
300 0.0004 100.00
310 0.0006 100.00
320 0.0003 100.00
330 0.0014 100.00
340 0.0004 100.00
350 0.0006 100.00
360 0.0002 100.00
370 0.0003 100.00
380 0.0005 100.00
390 0.0004 100.00
400 0.0002 100.00
410 0.0002 100.00
420 0.0006 100.00
430 0.0006 100.00
440 0.0002 100.00
450 0.0003 100.00
460 0.0002 100.00
470 0.0003 100.00
480 0.0002 100.00
490 0.0001 100.00
500 0.0002 100.00
510 0.0004 100.00
520 0.0002 100.00
530 0.0001 100.00
