batch loss acc
0 1.3889 25.00
10 1.3958 18.75
20 1.3748 31.25
30 1.3943 18.75
40 1.3797 6.25
50 1.3412 37.50
60 0.9460 43.75
70 0.7490 50.00
80 0.6227 68.75
90 0.7608 50.00
100 0.6326 75.00
110 0.8269 56.25
120 0.6669 62.50
130 0.4665 68.75
140 0.2067 93.75
150 0.0435 100.00
160 0.0860 100.00
170 0.0211 100.00
180 0.0093 100.00
190 0.0009 100.00
200 0.0014 100.00
210 0.0006 100.00
220 0.0010 100.00
230 0.0438 100.00
240 0.0022 100.00
250 0.0035 100.00
260 0.0049 100.00
270 0.0024 100.00
280 0.0010 100.00
290 0.0009 100.00
300 0.0006 100.00
310 0.0004 100.00
320 0.0002 100.00
330 0.0008 100.00
340 0.0005 100.00
350 0.0003 100.00
360 0.0006 100.00
370 0.0003 100.00
380 0.0004 100.00
390 0.0002 100.00
400 0.0002 100.00
410 0.0002 100.00
420 0.0004 100.00
430 0.0001 100.00
440 0.0003 100.00
450 0.0001 100.00
460 0.0002 100.00
470 0.0001 100.00
480 0.0002 100.00
490 0.0001 100.00
500 0.0001 100.00
510 0.0003 100.00
520 0.0001 100.00
530 0.0001 100.00
