batch loss acc
0 1.3869 18.75
10 1.3430 37.50
20 1.3968 12.50
30 1.3693 31.25
40 1.3907 12.50
50 1.3381 56.25
60 1.2483 43.75
70 1.2589 43.75
80 1.0041 43.75
90 0.7852 62.50
100 0.6131 62.50
110 0.6780 56.25
120 1.0399 37.50
130 0.8845 43.75
140 0.4502 81.25
150 0.2078 93.75
160 0.0216 100.00
170 0.0109 100.00
180 0.0015 100.00
190 0.0038 100.00
200 0.0015 100.00
210 0.0270 100.00
220 0.0010 100.00
230 0.0017 100.00
240 0.0013 100.00
250 0.0013 100.00
260 0.0023 100.00
270 0.0005 100.00
280 0.0010 100.00
290 0.0008 100.00
300 0.0017 100.00
310 0.0003 100.00
320 0.0005 100.00
330 0.0011 100.00
340 0.0005 100.00
350 0.0002 100.00
360 0.0002 100.00
370 0.0006 100.00
380 0.0003 100.00
390 0.0005 100.00
400 0.0007 100.00
410 0.0006 100.00
420 0.0005 100.00
430 0.0008 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0001 100.00
480 0.0005 100.00
490 0.0003 100.00
500 0.0002 100.00
510 0.0001 100.00
520 0.0002 100.00
530 0.0003 100.00
