batch loss acc
0 1.3949 12.50
10 1.3779 31.25
20 1.3742 25.00
30 1.3837 18.75
40 1.3630 31.25
50 1.3663 18.75
60 1.4074 12.50
70 0.9925 62.50
80 0.8480 68.75
90 0.9662 62.50
100 0.6729 62.50
110 0.6102 68.75
120 0.7824 56.25
130 0.5968 62.50
140 0.1517 100.00
150 0.0500 100.00
160 0.0187 100.00
170 0.0203 100.00
180 0.0031 100.00
190 0.0051 100.00
200 0.0014 100.00
210 0.0020 100.00
220 0.0011 100.00
230 0.0020 100.00
240 0.0007 100.00
250 0.0010 100.00
260 0.0004 100.00
270 0.0006 100.00
280 0.0005 100.00
290 0.0003 100.00
300 0.0002 100.00
310 0.0009 100.00
320 0.0006 100.00
330 0.0003 100.00
340 0.0002 100.00
350 0.0002 100.00
360 0.0004 100.00
370 0.0002 100.00
380 0.0003 100.00
390 0.0005 100.00
400 0.0002 100.00
410 0.0004 100.00
420 0.0008 100.00
430 0.0001 100.00
440 0.0001 100.00
450 0.0001 100.00
460 0.0001 100.00
470 0.0003 100.00
480 0.0003 100.00
490 0.0002 100.00
500 0.0001 100.00
510 0.0003 100.00
520 0.0002 100.00
530 0.0002 100.00
