batch loss acc
0 1.3850 25.00
10 1.4004 18.75
20 1.3319 43.75
30 1.3133 56.25
40 1.3216 62.50
50 1.3310 31.25
60 1.2723 43.75
70 1.1409 50.00
80 0.6793 62.50
90 0.4972 68.75
100 0.6276 62.50
110 0.8112 56.25
120 0.6297 68.75
130 0.5172 75.00
140 0.5096 68.75
150 0.4992 75.00
160 0.1005 100.00
170 0.0290 100.00
180 0.0114 100.00
190 0.0055 100.00
200 0.0011 100.00
210 0.0007 100.00
220 0.0011 100.00
230 0.0014 100.00
240 0.0004 100.00
250 0.0006 100.00
260 0.0005 100.00
270 0.0015 100.00
280 0.0007 100.00
290 0.0005 100.00
300 0.0004 100.00
310 0.0007 100.00
320 0.0004 100.00
330 0.0002 100.00
340 0.0007 100.00
350 0.0003 100.00
360 0.0004 100.00
370 0.0002 100.00
380 0.0003 100.00
390 0.0005 100.00
400 0.0002 100.00
410 0.0003 100.00
420 0.0002 100.00
430 0.0005 100.00
440 0.0002 100.00
450 0.0004 100.00
460 0.0006 100.00
470 0.0002 100.00
480 0.0001 100.00
490 0.0001 100.00
500 0.0002 100.00
510 0.0005 100.00
520 0.0001 100.00
530 0.0004 100.00
