batch loss acc
0 0.0000 100.00
10 0.0000 100.00
20 0.0000 100.00
30 0.0000 100.00
40 0.0000 100.00
50 0.0000 100.00
60 0.0000 100.00
70 0.0000 100.00
80 0.0000 100.00
90 0.0000 100.00
100 0.0000 100.00
110 0.0000 100.00
120 0.0000 100.00
130 0.0000 100.00
140 0.0000 100.00
150 0.0000 100.00
160 0.0000 100.00
170 0.0000 100.00
180 0.9550 93.75
190 0.1038 100.00
200 0.8762 75.00
210 0.0864 93.75
220 0.0142 100.00
230 0.0015 100.00
240 0.0011 100.00
250 0.0063 100.00
260 0.0056 100.00
270 0.0098 100.00
280 0.4760 87.50
290 0.9392 75.00
300 0.1478 100.00
310 0.3268 81.25
320 0.4582 81.25
330 0.1300 93.75
340 0.0301 100.00
350 0.0230 100.00
360 0.0765 100.00
370 0.3895 93.75
380 0.0846 100.00
390 0.0051 100.00
400 0.0690 100.00
410 0.1148 93.75
420 0.0610 100.00
430 0.0542 93.75
440 0.0020 100.00
450 0.1047 93.75
460 0.0076 100.00
470 0.0504 100.00
480 0.0638 93.75
490 0.0280 100.00
500 0.0448 100.00
510 0.0246 100.00
520 0.0050 100.00
530 0.0005 100.00
