batch loss acc
0 1.3737 37.50
10 1.3819 18.75
20 1.3919 25.00
30 1.3423 43.75
40 1.4373 18.75
50 1.3578 50.00
60 1.2978 25.00
70 0.9015 68.75
80 0.7770 50.00
90 0.8562 43.75
100 0.7379 62.50
110 0.8469 43.75
120 0.7904 50.00
130 0.6607 62.50
140 0.4628 81.25
150 0.2208 87.50
160 0.1365 100.00
170 0.0379 100.00
180 0.0020 100.00
190 0.0063 100.00
200 0.0073 100.00
210 0.0021 100.00
220 0.0020 100.00
230 0.0040 100.00
240 0.0008 100.00
250 0.0013 100.00
260 0.0004 100.00
270 0.0010 100.00
280 0.0016 100.00
290 0.0010 100.00
300 0.0011 100.00
310 0.0014 100.00
320 0.0005 100.00
330 0.0003 100.00
340 0.0004 100.00
350 0.0002 100.00
360 0.0003 100.00
370 0.0003 100.00
380 0.0003 100.00
390 0.0004 100.00
400 0.0002 100.00
410 0.0005 100.00
420 0.0006 100.00
430 0.0005 100.00
440 0.0004 100.00
450 0.0004 100.00
460 0.0003 100.00
470 0.0002 100.00
480 0.0004 100.00
490 0.0003 100.00
500 0.0002 100.00
510 0.0001 100.00
520 0.0003 100.00
530 0.0002 100.00
