batch loss acc
0 1.3916 25.00
10 1.3982 31.25
20 1.3922 37.50
30 1.3698 37.50
40 1.3937 18.75
50 1.3782 25.00
60 1.3278 25.00
70 1.2899 37.50
80 0.9812 56.25
90 1.0210 37.50
100 0.8796 43.75
110 0.6374 56.25
120 0.5024 62.50
130 0.5587 62.50
140 0.2457 100.00
150 0.1913 87.50
160 0.0709 93.75
170 0.0205 100.00
180 0.0031 100.00
190 0.0028 100.00
200 0.0009 100.00
210 0.0015 100.00
220 0.0003 100.00
230 0.0021 100.00
240 0.0004 100.00
250 0.0003 100.00
260 0.0004 100.00
270 0.0002 100.00
280 0.0003 100.00
290 0.0003 100.00
300 0.0002 100.00
310 0.0002 100.00
320 0.0002 100.00
330 0.0007 100.00
340 0.0003 100.00
350 0.0001 100.00
360 0.0004 100.00
370 0.0003 100.00
380 0.0004 100.00
390 0.0002 100.00
400 0.0003 100.00
410 0.0002 100.00
420 0.0001 100.00
430 0.0002 100.00
440 0.0001 100.00
450 0.0004 100.00
460 0.0003 100.00
470 0.0001 100.00
480 0.0001 100.00
490 0.0002 100.00
500 0.0003 100.00
510 0.0001 100.00
520 0.0002 100.00
530 0.0002 100.00
