batch loss acc
0 1.3903 25.00
10 1.4506 18.75
20 1.3910 12.50
30 1.3455 56.25
40 1.3618 43.75
50 1.3517 43.75
60 1.3328 37.50
70 0.8284 75.00
80 0.6234 75.00
90 0.6913 62.50
100 0.5639 75.00
110 0.3539 81.25
120 0.0976 100.00
130 0.0354 100.00
140 0.1173 93.75
150 0.0169 100.00
160 0.0056 100.00
170 0.0044 100.00
180 0.0011 100.00
190 0.0012 100.00
200 0.0085 100.00
210 0.0011 100.00
220 0.0005 100.00
230 0.0008 100.00
240 0.0014 100.00
250 0.0006 100.00
260 0.0009 100.00
270 0.0011 100.00
280 0.0004 100.00
290 0.0003 100.00
300 0.0006 100.00
310 0.0003 100.00
320 0.0002 100.00
330 0.0005 100.00
340 0.0015 100.00
350 0.0003 100.00
360 0.0007 100.00
370 0.0002 100.00
380 0.0002 100.00
390 0.0011 100.00
400 0.0007 100.00
410 0.0003 100.00
420 0.0004 100.00
430 0.0003 100.00
440 0.0004 100.00
450 0.0003 100.00
460 0.0003 100.00
470 0.0009 100.00
480 0.0005 100.00
490 0.0004 100.00
500 0.0006 100.00
510 0.0002 100.00
520 0.0002 100.00
530 0.0003 100.00
