batch loss acc
0 1.3828 37.50
10 1.4086 12.50
20 1.4158 18.75
30 1.3613 50.00
40 1.3580 43.75
50 1.3549 31.25
60 0.8451 56.25
70 0.7273 62.50
80 0.9307 50.00
90 0.9776 43.75
100 0.7975 56.25
110 0.6269 68.75
120 0.7441 50.00
130 0.5831 62.50
140 0.4842 81.25
150 0.6520 56.25
160 0.1836 93.75
170 0.2030 93.75
180 0.0725 100.00
190 0.0241 100.00
200 0.0236 100.00
210 0.0012 100.00
220 0.0010 100.00
230 0.0011 100.00
240 0.0029 100.00
250 0.0048 100.00
260 0.0034 100.00
270 0.0012 100.00
280 0.0003 100.00
290 0.0005 100.00
300 0.0015 100.00
310 0.0012 100.00
320 0.0018 100.00
330 0.0004 100.00
340 0.0003 100.00
350 0.0003 100.00
360 0.0003 100.00
370 0.0006 100.00
380 0.0004 100.00
390 0.0004 100.00
400 0.0009 100.00
410 0.0003 100.00
420 0.0003 100.00
430 0.0002 100.00
440 0.0004 100.00
450 0.0003 100.00
460 0.0002 100.00
470 0.0004 100.00
480 0.0003 100.00
490 0.0004 100.00
500 0.0002 100.00
510 0.0010 100.00
520 0.0001 100.00
530 0.0001 100.00
