batch loss acc
0 1.3799 25.00
10 1.3743 37.50
20 1.4079 18.75
30 1.3652 31.25
40 1.3958 12.50
50 1.3472 25.00
60 1.2045 62.50
70 0.9304 43.75
80 1.0468 37.50
90 0.7135 68.75
100 0.7581 50.00
110 0.7526 56.25
120 0.7517 68.75
130 0.4922 75.00
140 0.5466 75.00
150 0.3713 87.50
160 0.0541 100.00
170 0.0128 100.00
180 0.0059 100.00
190 0.0064 100.00
200 0.0019 100.00
210 0.0146 100.00
220 0.0013 100.00
230 0.0018 100.00
240 0.0003 100.00
250 0.0022 100.00
260 0.0049 100.00
270 0.0006 100.00
280 0.0003 100.00
290 0.0004 100.00
300 0.0002 100.00
310 0.0003 100.00
320 0.0003 100.00
330 0.0023 100.00
340 0.0009 100.00
350 0.0002 100.00
360 0.0003 100.00
370 0.0010 100.00
380 0.0003 100.00
390 0.0005 100.00
400 0.0004 100.00
410 0.0007 100.00
420 0.0007 100.00
430 0.0003 100.00
440 0.0001 100.00
450 0.0003 100.00
460 0.0001 100.00
470 0.0002 100.00
480 0.0001 100.00
490 0.0001 100.00
500 0.0003 100.00
510 0.0002 100.00
520 0.0001 100.00
530 0.0001 100.00
