batch loss acc
0 1.3837 25.00
10 1.3231 43.75
20 1.3662 31.25
30 1.3863 25.00
40 1.3701 25.00
50 1.3550 37.50
60 1.1269 68.75
70 0.7130 62.50
80 1.0573 25.00
90 0.7860 50.00
100 0.5333 68.75
110 0.5003 75.00
120 0.4158 87.50
130 0.4007 81.25
140 0.0366 100.00
150 0.0100 100.00
160 0.0114 100.00
170 0.0139 100.00
180 0.0035 100.00
190 0.0023 100.00
200 0.0011 100.00
210 0.0044 100.00
220 0.0023 100.00
230 0.0018 100.00
240 0.0011 100.00
250 0.0003 100.00
260 0.0005 100.00
270 0.0004 100.00
280 0.0012 100.00
290 0.0006 100.00
300 0.0006 100.00
310 0.0004 100.00
320 0.0006 100.00
330 0.0004 100.00
340 0.0003 100.00
350 0.0007 100.00
360 0.0007 100.00
370 0.0004 100.00
380 0.0003 100.00
390 0.0006 100.00
400 0.0003 100.00
410 0.0001 100.00
420 0.0006 100.00
430 0.0003 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0002 100.00
480 0.0007 100.00
490 0.0003 100.00
500 0.0002 100.00
510 0.0004 100.00
520 0.0002 100.00
530 0.0001 100.00
