batch loss acc
0 1.3890 31.25
10 1.4328 12.50
20 1.4249 12.50
30 1.4051 18.75
40 1.3888 25.00
50 1.3413 50.00
60 1.1450 43.75
70 0.8214 56.25
80 0.6096 68.75
90 0.4686 75.00
100 0.3358 87.50
110 0.2114 93.75
120 0.0292 100.00
130 0.0076 100.00
140 0.0062 100.00
150 0.0532 100.00
160 0.0048 100.00
170 0.0013 100.00
180 0.0044 100.00
190 0.0012 100.00
200 0.0011 100.00
210 0.0014 100.00
220 0.0017 100.00
230 0.0010 100.00
240 0.0005 100.00
250 0.0007 100.00
260 0.0003 100.00
270 0.0005 100.00
280 0.0009 100.00
290 0.0007 100.00
300 0.0004 100.00
310 0.0002 100.00
320 0.0005 100.00
330 0.0006 100.00
340 0.0002 100.00
350 0.0003 100.00
360 0.0002 100.00
370 0.0003 100.00
380 0.0002 100.00
390 0.0003 100.00
400 0.0004 100.00
410 0.0004 100.00
420 0.0002 100.00
430 0.0001 100.00
440 0.0002 100.00
450 0.0001 100.00
460 0.0001 100.00
470 0.0001 100.00
480 0.0003 100.00
490 0.0002 100.00
500 0.0001 100.00
510 0.0002 100.00
520 0.0003 100.00
530 0.0001 100.00
