batch loss acc
0 1.3870 37.50
10 1.4067 31.25
20 1.4223 25.00
30 1.3483 43.75
40 1.2915 68.75
50 1.3451 25.00
60 1.1955 68.75
70 1.0870 50.00
80 1.1525 62.50
90 0.5252 87.50
100 0.4303 87.50
110 0.6067 68.75
120 0.4697 93.75
130 0.8151 62.50
140 0.3118 93.75
150 0.1318 100.00
160 0.0777 100.00
170 0.0060 100.00
180 0.0064 100.00
190 0.0062 100.00
200 0.0009 100.00
210 0.0018 100.00
220 0.0007 100.00
230 0.0003 100.00
240 0.0015 100.00
250 0.0003 100.00
260 0.0003 100.00
270 0.0002 100.00
280 0.0009 100.00
290 0.0003 100.00
300 0.0003 100.00
310 0.0008 100.00
320 0.0005 100.00
330 0.0002 100.00
340 0.0002 100.00
350 0.0001 100.00
360 0.0002 100.00
370 0.0004 100.00
380 0.0002 100.00
390 0.0005 100.00
400 0.0001 100.00
410 0.0003 100.00
420 0.0002 100.00
430 0.0002 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0002 100.00
480 0.0001 100.00
490 0.0002 100.00
500 0.0004 100.00
510 0.0005 100.00
520 0.0001 100.00
530 0.0001 100.00
