batch loss acc
0 1.3865 6.25
10 1.3827 12.50
20 1.3932 37.50
30 1.3805 18.75
40 1.3474 18.75
50 1.3434 37.50
60 0.8825 56.25
70 0.5229 81.25
80 0.7953 68.75
90 0.3619 87.50
100 0.1621 93.75
110 0.0762 93.75
120 0.0308 100.00
130 0.0049 100.00
140 0.0021 100.00
150 0.0695 93.75
160 0.0040 100.00
170 0.0030 100.00
180 0.0007 100.00
190 0.0009 100.00
200 0.0003 100.00
210 0.0044 100.00
220 0.0008 100.00
230 0.0019 100.00
240 0.0006 100.00
250 0.0004 100.00
260 0.0027 100.00
270 0.0026 100.00
280 0.0006 100.00
290 0.0028 100.00
300 0.0003 100.00
310 0.0003 100.00
320 0.0002 100.00
330 0.0001 100.00
340 0.0002 100.00
350 0.0002 100.00
360 0.0002 100.00
370 0.0002 100.00
380 0.0002 100.00
390 0.0003 100.00
400 0.0002 100.00
410 0.0026 100.00
420 0.0010 100.00
430 0.0003 100.00
440 0.0001 100.00
450 0.0001 100.00
460 0.0005 100.00
470 0.0004 100.00
480 0.0001 100.00
490 0.0001 100.00
500 0.0002 100.00
510 0.0001 100.00
520 0.0001 100.00
530 0.0001 100.00
