batch loss acc
0 1.3784 43.75
10 1.3954 25.00
20 1.3687 43.75
30 1.3830 25.00
40 1.3630 31.25
50 1.3353 37.50
60 1.2771 25.00
70 1.0276 62.50
80 0.4542 75.00
90 0.9634 43.75
100 0.9300 43.75
110 0.5641 75.00
120 0.6730 62.50
130 0.5670 75.00
140 0.8689 37.50
150 0.5786 56.25
160 0.3734 81.25
170 0.2614 87.50
180 0.0190 100.00
190 0.0076 100.00
200 0.0137 100.00
210 0.0015 100.00
220 0.0042 100.00
230 0.0007 100.00
240 0.0016 100.00
250 0.0006 100.00
260 0.0006 100.00
270 0.0004 100.00
280 0.0005 100.00
290 0.0016 100.00
300 0.0006 100.00
310 0.0009 100.00
320 0.0005 100.00
330 0.0006 100.00
340 0.0003 100.00
350 0.0005 100.00
360 0.0006 100.00
370 0.0006 100.00
380 0.0003 100.00
390 0.0003 100.00
400 0.0007 100.00
410 0.0006 100.00
420 0.0004 100.00
430 0.0003 100.00
440 0.0004 100.00
450 0.0002 100.00
460 0.0008 100.00
470 0.0006 100.00
480 0.0002 100.00
490 0.0002 100.00
500 0.0002 100.00
510 0.0004 100.00
520 0.0002 100.00
530 0.0003 100.00
