batch loss acc
0 1.3827 37.50
10 1.4072 12.50
20 1.3726 31.25
30 1.3832 18.75
40 1.3739 25.00
50 1.2846 50.00
60 1.1339 43.75
70 1.3781 37.50
80 0.6706 75.00
90 0.7874 68.75
100 0.6792 68.75
110 0.4768 68.75
120 0.6192 56.25
130 0.2605 81.25
140 0.2556 93.75
150 0.2352 93.75
160 0.0823 100.00
170 0.0591 100.00
180 0.4442 93.75
190 0.0261 100.00
200 0.0051 100.00
210 0.0021 100.00
220 0.0020 100.00
230 0.0040 100.00
240 0.0009 100.00
250 0.0007 100.00
260 0.0012 100.00
270 0.0005 100.00
280 0.0007 100.00
290 0.0009 100.00
300 0.0009 100.00
310 0.0018 100.00
320 0.0018 100.00
330 0.0005 100.00
340 0.0005 100.00
350 0.0003 100.00
360 0.0004 100.00
370 0.0007 100.00
380 0.0002 100.00
390 0.0004 100.00
400 0.0004 100.00
410 0.0011 100.00
420 0.0004 100.00
430 0.0003 100.00
440 0.0003 100.00
450 0.0003 100.00
460 0.0003 100.00
470 0.0003 100.00
480 0.0002 100.00
490 0.0002 100.00
500 0.0003 100.00
510 0.0002 100.00
520 0.0003 100.00
530 0.0003 100.00
