batch loss acc
0 1.3851 25.00
10 1.3955 18.75
20 1.3888 25.00
30 1.4272 12.50
40 1.3850 12.50
50 1.3299 62.50
60 1.0432 50.00
70 0.7431 56.25
80 0.6294 56.25
90 0.4056 81.25
100 0.5250 87.50
110 0.3947 75.00
120 0.0502 100.00
130 0.0837 93.75
140 0.0451 100.00
150 0.0113 100.00
160 0.0076 100.00
170 0.0052 100.00
180 0.0008 100.00
190 0.0008 100.00
200 0.0020 100.00
210 0.0012 100.00
220 0.0013 100.00
230 0.0008 100.00
240 0.0011 100.00
250 0.0008 100.00
260 0.0002 100.00
270 0.0002 100.00
280 0.0008 100.00
290 0.0021 100.00
300 0.0018 100.00
310 0.0005 100.00
320 0.0003 100.00
330 0.0004 100.00
340 0.0017 100.00
350 0.0003 100.00
360 0.0004 100.00
370 0.0006 100.00
380 0.0004 100.00
390 0.0005 100.00
400 0.0002 100.00
410 0.0004 100.00
420 0.0005 100.00
430 0.0003 100.00
440 0.0002 100.00
450 0.0003 100.00
460 0.0001 100.00
470 0.0002 100.00
480 0.0002 100.00
490 0.0003 100.00
500 0.0008 100.00
510 0.0002 100.00
520 0.0003 100.00
530 0.0001 100.00
