batch loss acc
0 1.3809 31.25
10 1.3897 31.25
20 1.3869 18.75
30 1.3655 37.50
40 1.3248 37.50
50 1.3214 18.75
60 0.7115 43.75
70 1.0153 62.50
80 0.8074 75.00
90 0.5719 68.75
100 0.5840 56.25
110 0.4988 81.25
120 0.5580 62.50
130 0.6774 68.75
140 0.4177 75.00
150 0.4037 81.25
160 0.0984 100.00
170 0.0114 100.00
180 0.0056 100.00
190 0.0072 100.00
200 0.0020 100.00
210 0.0007 100.00
220 0.0009 100.00
230 0.0006 100.00
240 0.0011 100.00
250 0.0008 100.00
260 0.0003 100.00
270 0.0012 100.00
280 0.0006 100.00
290 0.0003 100.00
300 0.0004 100.00
310 0.0007 100.00
320 0.0002 100.00
330 0.0002 100.00
340 0.0006 100.00
350 0.0002 100.00
360 0.0012 100.00
370 0.0003 100.00
380 0.0006 100.00
390 0.0006 100.00
400 0.0004 100.00
410 0.0002 100.00
420 0.0003 100.00
430 0.0002 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0002 100.00
480 0.0001 100.00
490 0.0002 100.00
500 0.0001 100.00
510 0.0001 100.00
520 0.0001 100.00
530 0.0002 100.00
