batch loss acc
0 1.3826 37.50
10 1.4296 12.50
20 1.3928 31.25
30 1.3988 12.50
40 1.3739 12.50
50 1.3534 37.50
60 1.3269 37.50
70 0.9886 50.00
80 0.6973 62.50
90 0.7792 56.25
100 0.6645 62.50
110 0.5101 75.00
120 0.7855 62.50
130 0.1794 100.00
140 0.0287 100.00
150 0.0021 100.00
160 0.0150 100.00
170 0.0035 100.00
180 0.0023 100.00
190 0.0027 100.00
200 0.0006 100.00
210 0.0015 100.00
220 0.0003 100.00
230 0.0009 100.00
240 0.0006 100.00
250 0.0011 100.00
260 0.0004 100.00
270 0.0017 100.00
280 0.0007 100.00
290 0.0002 100.00
300 0.0013 100.00
310 0.0003 100.00
320 0.0004 100.00
330 0.0003 100.00
340 0.0004 100.00
350 0.0009 100.00
360 0.0004 100.00
370 0.0003 100.00
380 0.0001 100.00
390 0.0002 100.00
400 0.0004 100.00
410 0.0003 100.00
420 0.0003 100.00
430 0.0002 100.00
440 0.0001 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0001 100.00
480 0.0002 100.00
490 0.0004 100.00
500 0.0002 100.00
510 0.0002 100.00
520 0.0002 100.00
530 0.0003 100.00
