batch loss acc
0 1.3932 12.50
10 1.3985 18.75
20 1.3893 31.25
30 1.3731 31.25
40 1.3234 37.50
50 1.2453 31.25
60 1.5670 43.75
70 0.8942 56.25
80 0.8595 56.25
90 0.8083 62.50
100 0.5563 75.00
110 1.0427 62.50
120 0.6340 62.50
130 0.4230 75.00
140 0.7176 50.00
150 0.3818 75.00
160 0.5912 56.25
170 0.3392 87.50
180 0.5645 93.75
190 0.0044 100.00
200 0.0029 100.00
210 0.0048 100.00
220 0.0020 100.00
230 0.0056 100.00
240 0.0041 100.00
250 0.0007 100.00
260 0.0020 100.00
270 0.0020 100.00
280 0.0017 100.00
290 0.0003 100.00
300 0.0010 100.00
310 0.0035 100.00
320 0.0008 100.00
330 0.0004 100.00
340 0.0004 100.00
350 0.0017 100.00
360 0.0004 100.00
370 0.0010 100.00
380 0.0003 100.00
390 0.0003 100.00
400 0.0005 100.00
410 0.0003 100.00
420 0.0004 100.00
430 0.0005 100.00
440 0.0006 100.00
450 0.0007 100.00
460 0.0002 100.00
470 0.0002 100.00
480 0.0006 100.00
490 0.0003 100.00
500 0.0001 100.00
510 0.0002 100.00
520 0.0002 100.00
530 0.0002 100.00
