batch loss acc
0 1.3679 31.25
10 1.4022 12.50
20 1.3738 25.00
30 1.3811 12.50
40 1.3611 43.75
50 1.3059 43.75
60 0.9230 62.50
70 0.9160 43.75
80 0.6209 75.00
90 0.7052 56.25
100 0.4697 87.50
110 0.5882 68.75
120 0.6764 81.25
130 0.3068 87.50
140 0.1674 87.50
150 0.0223 100.00
160 0.0100 100.00
170 0.0017 100.00
180 0.0053 100.00
190 0.0019 100.00
200 0.0029 100.00
210 0.0014 100.00
220 0.0027 100.00
230 0.0016 100.00
240 0.0008 100.00
250 0.0007 100.00
260 0.0009 100.00
270 0.0012 100.00
280 0.0013 100.00
290 0.0007 100.00
300 0.0007 100.00
310 0.0005 100.00
320 0.0006 100.00
330 0.0014 100.00
340 0.0003 100.00
350 0.0003 100.00
360 0.0002 100.00
370 0.0007 100.00
380 0.0004 100.00
390 0.0002 100.00
400 0.0005 100.00
410 0.0003 100.00
420 0.0002 100.00
430 0.0003 100.00
440 0.0002 100.00
450 0.0003 100.00
460 0.0002 100.00
470 0.0005 100.00
480 0.0004 100.00
490 0.0002 100.00
500 0.0005 100.00
510 0.0001 100.00
520 0.0002 100.00
530 0.0002 100.00
