batch loss acc
0 1.3774 37.50
10 1.3545 31.25
20 1.4088 6.25
30 1.3626 37.50
40 1.3775 31.25
50 1.4502 18.75
60 1.0150 62.50
70 1.0090 50.00
80 0.6253 68.75
90 0.3879 81.25
100 0.2896 87.50
110 0.2379 100.00
120 0.0709 93.75
130 0.1527 93.75
140 0.0231 100.00
150 0.0037 100.00
160 0.0015 100.00
170 0.0087 100.00
180 0.0029 100.00
190 0.0007 100.00
200 0.0008 100.00
210 0.0013 100.00
220 0.0031 100.00
230 0.0008 100.00
240 0.0010 100.00
250 0.0002 100.00
260 0.0005 100.00
270 0.0005 100.00
280 0.0006 100.00
290 0.0004 100.00
300 0.0006 100.00
310 0.0003 100.00
320 0.0003 100.00
330 0.0005 100.00
340 0.0004 100.00
350 0.0003 100.00
360 0.0006 100.00
370 0.0002 100.00
380 0.0005 100.00
390 0.0002 100.00
400 0.0002 100.00
410 0.0004 100.00
420 0.0001 100.00
430 0.0005 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0001 100.00
470 0.0002 100.00
480 0.0003 100.00
490 0.0001 100.00
500 0.0002 100.00
510 0.0001 100.00
520 0.0003 100.00
530 0.0001 100.00
