batch loss acc
0 1.3837 12.50
10 1.4038 18.75
20 1.3878 18.75
30 1.3726 31.25
40 1.2981 37.50
50 1.1519 43.75
60 0.9499 56.25
70 0.6093 75.00
80 0.6927 56.25
90 0.5293 68.75
100 0.8221 62.50
110 0.4839 81.25
120 0.4164 81.25
130 0.3263 87.50
140 0.1502 100.00
150 0.0168 100.00
160 0.0079 100.00
170 0.0039 100.00
180 0.0036 100.00
190 0.0009 100.00
200 0.0012 100.00
210 0.0008 100.00
220 0.0007 100.00
230 0.0010 100.00
240 0.0009 100.00
250 0.0006 100.00
260 0.0004 100.00
270 0.0006 100.00
280 0.0005 100.00
290 0.0018 100.00
300 0.0002 100.00
310 0.0004 100.00
320 0.0011 100.00
330 0.0002 100.00
340 0.0005 100.00
350 0.0003 100.00
360 0.0002 100.00
370 0.0002 100.00
380 0.0003 100.00
390 0.0002 100.00
400 0.0003 100.00
410 0.0001 100.00
420 0.0003 100.00
430 0.0001 100.00
440 0.0003 100.00
450 0.0001 100.00
460 0.0012 100.00
470 0.0002 100.00
480 0.0001 100.00
490 0.0001 100.00
500 0.0001 100.00
510 0.0001 100.00
520 0.0001 100.00
530 0.0001 100.00
