batch loss acc
0 1.3836 12.50
10 1.3534 37.50
20 1.3820 18.75
30 1.3773 25.00
40 1.3753 18.75
50 1.3123 43.75
60 1.1068 56.25
70 0.9847 50.00
80 0.7896 62.50
90 0.5954 68.75
100 0.8068 56.25
110 0.6598 75.00
120 0.5397 81.25
130 0.6320 75.00
140 0.7196 56.25
150 0.4942 75.00
160 0.4356 75.00
170 0.1772 93.75
180 0.0228 100.00
190 0.0351 100.00
200 0.1517 93.75
210 0.0022 100.00
220 0.0078 100.00
230 0.2367 87.50
240 0.0038 100.00
250 0.0029 100.00
260 0.0017 100.00
270 0.0018 100.00
280 0.0039 100.00
290 0.0016 100.00
300 0.0007 100.00
310 0.0014 100.00
320 0.0012 100.00
330 0.0008 100.00
340 0.0004 100.00
350 0.0009 100.00
360 0.0014 100.00
370 0.0008 100.00
380 0.0003 100.00
390 0.0002 100.00
400 0.0003 100.00
410 0.0002 100.00
420 0.0001 100.00
430 0.0002 100.00
440 0.0004 100.00
450 0.0001 100.00
460 0.0003 100.00
470 0.0001 100.00
480 0.0001 100.00
490 0.0001 100.00
500 0.0002 100.00
510 0.0001 100.00
520 0.0001 100.00
530 0.0001 100.00
