batch loss acc
0 1.3761 37.50
10 1.3602 31.25
20 1.3881 37.50
30 1.3502 56.25
40 1.3479 31.25
50 1.3483 43.75
60 1.3172 25.00
70 1.1653 43.75
80 0.6258 75.00
90 0.8748 43.75
100 1.0320 18.75
110 0.6062 56.25
120 0.6478 68.75
130 0.6790 68.75
140 0.4682 81.25
150 0.5515 68.75
160 0.1557 93.75
170 0.0490 100.00
180 0.0044 100.00
190 0.0018 100.00
200 0.0023 100.00
210 0.0021 100.00
220 0.0005 100.00
230 0.0009 100.00
240 0.0015 100.00
250 0.0009 100.00
260 0.0005 100.00
270 0.0005 100.00
280 0.0012 100.00
290 0.0009 100.00
300 0.0008 100.00
310 0.0004 100.00
320 0.0003 100.00
330 0.0004 100.00
340 0.0005 100.00
350 0.0002 100.00
360 0.0002 100.00
370 0.0004 100.00
380 0.0002 100.00
390 0.0002 100.00
400 0.0002 100.00
410 0.0007 100.00
420 0.0003 100.00
430 0.0002 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0002 100.00
480 0.0003 100.00
490 0.0001 100.00
500 0.0001 100.00
510 0.0003 100.00
520 0.0001 100.00
530 0.0002 100.00
