batch loss acc
0 1.3773 31.25
10 1.4202 25.00
20 1.3532 37.50
30 1.3985 18.75
40 1.3749 37.50
50 1.3848 37.50
60 1.3552 37.50
70 1.2005 50.00
80 0.8328 68.75
90 0.7453 62.50
100 0.6297 68.75
110 0.8222 56.25
120 0.4538 75.00
130 0.2516 100.00
140 0.1083 100.00
150 0.0612 100.00
160 0.0089 100.00
170 0.0082 100.00
180 0.0033 100.00
190 0.0020 100.00
200 0.0008 100.00
210 0.0021 100.00
220 0.0013 100.00
230 0.0007 100.00
240 0.0004 100.00
250 0.0008 100.00
260 0.0005 100.00
270 0.0007 100.00
280 0.0003 100.00
290 0.0004 100.00
300 0.0004 100.00
310 0.0008 100.00
320 0.0006 100.00
330 0.0004 100.00
340 0.0009 100.00
350 0.0002 100.00
360 0.0003 100.00
370 0.0007 100.00
380 0.0002 100.00
390 0.0005 100.00
400 0.0002 100.00
410 0.0002 100.00
420 0.0007 100.00
430 0.0002 100.00
440 0.0002 100.00
450 0.0002 100.00
460 0.0002 100.00
470 0.0001 100.00
480 0.0002 100.00
490 0.0005 100.00
500 0.0002 100.00
510 0.0002 100.00
520 0.0003 100.00
530 0.0001 100.00
