batch loss acc
0 1.3761 31.25
10 1.4612 12.50
20 1.4211 18.75
30 1.4129 12.50
40 1.3493 31.25
50 1.3404 43.75
60 1.2837 62.50
70 1.2585 25.00
80 0.9112 50.00
90 1.1762 56.25
100 0.9630 56.25
110 0.7468 50.00
120 0.7550 56.25
130 0.6416 62.50
140 0.3427 87.50
150 0.7369 43.75
160 0.5964 62.50
170 0.2050 93.75
180 0.1335 100.00
190 0.0169 100.00
200 0.0630 93.75
210 0.0012 100.00
220 0.0033 100.00
230 0.0049 100.00
240 0.0020 100.00
250 0.0017 100.00
260 0.0010 100.00
270 0.0025 100.00
280 0.0006 100.00
290 0.0005 100.00
300 0.0013 100.00
310 0.0018 100.00
320 0.0003 100.00
330 0.0005 100.00
340 0.0002 100.00
350 0.0003 100.00
360 0.0009 100.00
370 0.0008 100.00
380 0.0005 100.00
390 0.0003 100.00
400 0.0008 100.00
410 0.0003 100.00
420 0.0002 100.00
430 0.0002 100.00
440 0.0003 100.00
450 0.0002 100.00
460 0.0005 100.00
470 0.0001 100.00
480 0.0001 100.00
490 0.0001 100.00
500 0.0004 100.00
510 0.0002 100.00
520 0.0001 100.00
530 0.0002 100.00
