batch loss acc
0 0.0000 100.00
10 0.0000 100.00
20 0.0000 100.00
30 0.0000 100.00
40 0.0000 100.00
50 0.0000 100.00
60 0.0000 100.00
70 0.0000 100.00
80 0.0000 100.00
90 0.0000 100.00
100 0.0000 100.00
110 0.0000 100.00
120 0.0000 100.00
130 0.0000 100.00
140 0.0000 100.00
150 0.0000 100.00
160 0.0000 100.00
170 0.0000 100.00
180 0.0000 100.00
190 0.0000 100.00
200 0.0000 100.00
210 0.0000 100.00
220 0.0000 100.00
230 0.0000 100.00
240 0.0000 100.00
250 0.0000 100.00
260 0.0000 100.00
270 0.0000 100.00
280 0.0174 100.00
290 1.9553 25.00
300 1.3655 25.00
310 1.6009 50.00
320 1.6704 25.00
330 2.1282 0.00
340 1.9912 0.00
350 0.9818 75.00
360 1.5742 50.00
370 1.3306 50.00
380 1.1750 50.00
390 1.3293 0.00
400 1.5658 25.00
410 1.3062 25.00
420 1.5209 0.00
430 1.4402 0.00
440 1.3832 25.00
450 1.4887 25.00
460 1.5565 25.00
470 1.4146 0.00
480 1.5414 25.00
490 1.2430 50.00
500 1.3207 50.00
510 1.2257 75.00
520 1.5587 25.00
530 1.3642 25.00
540 1.4711 0.00
550 1.4124 25.00
560 1.5032 25.00
570 1.3927 25.00
580 1.5202 0.00
590 1.4754 25.00
600 1.3853 50.00
610 1.4536 0.00
620 1.6389 0.00
630 1.4414 25.00
640 1.5073 25.00
650 1.3509 50.00
660 1.3469 25.00
670 1.4327 25.00
680 1.2522 50.00
690 1.5008 25.00
700 1.2456 25.00
710 1.1161 50.00
720 1.6276 0.00
730 1.4957 25.00
740 1.8747 0.00
750 1.3226 50.00
760 1.3826 50.00
770 1.4228 0.00
780 1.3619 0.00
790 1.4982 25.00
800 1.4339 25.00
810 1.3134 50.00
820 1.2949 50.00
830 1.4071 25.00
840 1.3788 50.00
850 1.3096 50.00
860 1.3454 50.00
870 1.3201 50.00
880 1.2685 50.00
890 1.2111 50.00
900 1.1873 0.00
910 1.4557 25.00
920 1.4049 0.00
930 1.3904 50.00
940 1.3472 25.00
950 1.3872 50.00
960 1.6236 0.00
970 1.4574 25.00
980 1.5736 0.00
990 1.3158 25.00
1000 1.3361 25.00
1010 1.2842 25.00
1020 1.3376 25.00
1030 1.3405 0.00
1040 1.3954 25.00
1050 1.3811 25.00
1060 1.2831 50.00
1070 1.3654 50.00
1080 1.5664 0.00
1090 1.3276 0.00
1100 1.5517 0.00
1110 1.1411 50.00
1120 1.3984 25.00
1130 1.4364 25.00
1140 1.2478 50.00
1150 1.2790 25.00
1160 1.0774 50.00
1170 1.1294 75.00
1180 0.9736 75.00
1190 1.0115 25.00
1200 0.9542 50.00
1210 1.2913 50.00
1220 1.0016 75.00
1230 0.8176 75.00
1240 0.8048 75.00
1250 0.8754 25.00
1260 1.1288 25.00
1270 0.5751 75.00
1280 0.9060 25.00
1290 0.7264 75.00
1300 1.1276 25.00
1310 0.5734 75.00
1320 0.7047 50.00
1330 0.7957 75.00
1340 0.7179 75.00
1350 0.8201 75.00
1360 0.4970 75.00
1370 0.5560 50.00
1380 0.7079 50.00
1390 0.3152 100.00
1400 0.5105 50.00
1410 0.3150 100.00
1420 0.0289 100.00
1430 0.1089 100.00
1440 0.0221 100.00
1450 0.7624 75.00
1460 0.0192 100.00
1470 0.6395 50.00
1480 0.2080 75.00
1490 0.0832 100.00
1500 0.0128 100.00
1510 0.0269 100.00
1520 0.0330 100.00
1530 0.3564 75.00
1540 0.0072 100.00
1550 0.0621 100.00
1560 0.0028 100.00
1570 0.4152 75.00
1580 0.0031 100.00
1590 0.0139 100.00
1600 0.0802 100.00
1610 0.3664 75.00
1620 0.1436 100.00
1630 0.0038 100.00
1640 0.0126 100.00
1650 0.0071 100.00
1660 0.1203 100.00
1670 0.0044 100.00
1680 0.0060 100.00
1690 0.0026 100.00
1700 0.0003 100.00
1710 0.0025 100.00
1720 0.0047 100.00
1730 0.0020 100.00
1740 0.0003 100.00
1750 0.0009 100.00
1760 0.0011 100.00
1770 0.0016 100.00
1780 0.0013 100.00
1790 0.0100 100.00
1800 0.0023 100.00
1810 0.0003 100.00
1820 0.0008 100.00
1830 0.0018 100.00
1840 0.0018 100.00
1850 0.0004 100.00
1860 0.0058 100.00
1870 0.0005 100.00
1880 0.0002 100.00
1890 0.0036 100.00
1900 0.0035 100.00
1910 0.0005 100.00
1920 0.0002 100.00
1930 0.0004 100.00
1940 0.0002 100.00
1950 0.0002 100.00
1960 0.0005 100.00
1970 0.0004 100.00
1980 0.0002 100.00
1990 0.0005 100.00
2000 0.0002 100.00
2010 0.0001 100.00
2020 0.0006 100.00
2030 0.0005 100.00
2040 0.0004 100.00
2050 0.0003 100.00
2060 0.0008 100.00
2070 0.0003 100.00
2080 0.0001 100.00
2090 0.0006 100.00
2100 0.0002 100.00
2110 0.0001 100.00
2120 0.0006 100.00
2130 0.0007 100.00
2140 0.0001 100.00
2150 0.0001 100.00
