batch loss acc
0 1.3889 37.50
10 1.4321 25.00
20 1.3898 25.00
30 1.3623 50.00
40 1.3081 25.00
50 1.3983 37.50
60 1.3688 50.00
70 1.2053 75.00
80 1.1314 50.00
90 0.9649 50.00
100 0.7759 62.50
110 0.7831 62.50
120 0.7415 62.50
130 0.6558 50.00
140 0.6031 62.50
150 0.5788 75.00
160 0.4085 87.50
170 0.5446 75.00
180 0.6427 50.00
190 0.4460 75.00
200 0.3718 87.50
210 0.1676 87.50
220 0.0106 100.00
230 0.0019 100.00
240 0.0230 100.00
250 0.0125 100.00
260 0.0108 100.00
270 0.0076 100.00
280 0.0026 100.00
290 0.0013 100.00
300 0.0010 100.00
310 0.0013 100.00
320 0.0080 100.00
330 0.0009 100.00
340 0.0009 100.00
350 0.0023 100.00
360 0.0009 100.00
370 0.0007 100.00
380 0.0006 100.00
390 0.0012 100.00
400 0.0006 100.00
410 0.0007 100.00
420 0.0003 100.00
430 0.0003 100.00
440 0.0002 100.00
450 0.0004 100.00
460 0.0004 100.00
470 0.0002 100.00
480 0.0003 100.00
490 0.0003 100.00
500 0.0004 100.00
510 0.0003 100.00
520 0.0004 100.00
530 0.0006 100.00
540 0.0005 100.00
550 0.0003 100.00
560 0.0002 100.00
570 0.0005 100.00
580 0.0003 100.00
590 0.0001 100.00
600 0.0002 100.00
610 0.0003 100.00
620 0.0001 100.00
630 0.0001 100.00
640 0.0002 100.00
650 0.0001 100.00
660 0.0002 100.00
670 0.0002 100.00
680 0.0002 100.00
690 0.0001 100.00
700 0.0001 100.00
710 0.0001 100.00
720 0.0000 100.00
730 0.0001 100.00
740 0.0003 100.00
750 0.0001 100.00
760 0.0001 100.00
770 0.0001 100.00
780 0.0000 100.00
790 0.0002 100.00
800 0.0000 100.00
810 0.0001 100.00
820 0.0000 100.00
830 0.0001 100.00
840 0.0002 100.00
850 0.0001 100.00
860 0.0001 100.00
870 0.0001 100.00
880 0.0001 100.00
890 0.0001 100.00
900 0.0001 100.00
910 0.0000 100.00
920 0.0000 100.00
930 0.0000 100.00
940 0.0000 100.00
950 0.0000 100.00
960 0.0000 100.00
970 0.0001 100.00
980 0.0001 100.00
990 0.0000 100.00
1000 0.0001 100.00
1010 0.0001 100.00
1020 0.0000 100.00
1030 0.0001 100.00
1040 0.0000 100.00
1050 0.0000 100.00
1060 0.0000 100.00
1070 0.0000 100.00
